User_ID,Product_ID,Gender,Age,Purchase
1001468,P00280842,M,0-17,15205
1001473,P0097242,M,26-35,15715
1001476,P00112942,F,18-25,12012
1001483,P00105142,M,18-25,19702
1001491,P00248942,M,18-25,15567
1001509,P00213042,M,0-17,7809
1001516,P00080342,F,26-35,19137
1001524,P00110742,M,18-25,19126
1001544,P00025442,M,26-35,19008
1001560,P00262242,F,26-35,15883
1001567,P00114942,M,26-35,15904
1001584,P00173742,M,26-35,15763
1001587,P00113342,F,26-35,19326
1001589,P00114342,M,26-35,19270
1001594,P00113142,F,36-45,11898
1001605,P00201342,F,18-25,11513
1001609,P00145042,F,36-45,15636
1001611,P00201442,M,26-35,15511
1001622,P00223542,M,18-25,11973
1001628,P00002142,M,18-25,15576
1001632,P00274142,M,26-35,15294
1001635,P00113142,M,26-35,19041
1001639,P00112542,M,26-35,19149
1001647,P00307542,M,18-25,8337
1001656,P00347642,M,26-35,15201
1001658,P00112642,F,36-45,15518
1001665,P00110742,M,46-50,19003
1001666,P00187842,M,26-35,15384
1001667,P00130742,M,51-55,15784
1001671,P00233042,M,36-45,15425
1001676,P00334242,M,18-25,19167
1001685,P00273742,M,36-45,15491
1001697,P00110742,F,18-25,15260
1001700,P00355142,M,26-35,19597
1001712,P00132842,M,26-35,8075
1001717,P00241242,F,51-55,15691
1001737,P00144642,M,36-45,19649
1001752,P00140742,M,26-35,15582
1001753,P00015842,M,36-45,12093
1001755,P00251942,F,18-25,11983
1001757,P00329542,M,26-35,15511
1001758,P00253142,F,26-35,7992
1001764,P00057942,M,18-25,19032
1001778,P00289842,M,18-25,15760
1001780,P00220142,M,36-45,12059
1001785,P00242742,M,18-25,15651
1001793,P00242742,M,26-35,19278
1001794,P00057642,M,26-35,19169
1001803,P00149542,M,26-35,11911
1001835,P00014842,M,26-35,7910
1001837,P00186142,M,26-35,11532
1001842,P00177442,M,18-25,19160
1001852,P00111142,M,26-35,15476
1001858,P00110842,F,18-25,19230
1001873,P00147942,M,36-45,15182
1001889,P00115142,M,18-25,19173
1001903,P00177442,M,36-45,15754
1001904,P00173842,M,18-25,15657
1001917,P00035942,M,18-25,11950
1001920,P00183442,F,36-45,15221
1001922,P00080342,F,26-35,19207
1001925,P00145042,M,51-55,15637
1001926,P00363242,F,0-17,7785
1001928,P00001042,M,0-17,11774
1001933,P00010742,M,18-25,11447
1001934,P00183442,M,26-35,11585
1001943,P00278942,M,18-25,15426
1001948,P00117042,M,0-17,15720
1001958,P00173342,F,26-35,12093
1001968,P00142142,M,26-35,12008
1001969,P00120042,F,26-35,15609
1001974,P00338542,M,36-45,11704
1001979,P00160042,M,55+,11414
1001988,P00270542,F,26-35,15609
1002010,P00070042,M,18-25,15364
1002015,P00332242,M,18-25,8036
1002018,P00177442,M,36-45,19121
1002030,P00057642,M,26-35,19083
1002041,P00184942,F,26-35,11622
1002047,P00161242,M,0-17,8199
1002056,P00112642,M,26-35,19297
1002059,P00273742,M,36-45,18988
1002067,P00110742,M,51-55,11533
1002073,P00249542,F,18-25,4266
1002094,P00111142,M,36-45,19041
1002099,P00006942,F,18-25,4099
1002102,P00173342,M,26-35,15413
1002109,P00113142,M,26-35,19217
1002117,P00158942,M,55+,7597
1002119,P00315442,M,36-45,15852
1002129,P00112942,M,26-35,15688
1002131,P00105342,M,26-35,15770
1002134,P00249742,M,18-25,4064
1002143,P00277442,M,18-25,11839
1002153,P00182242,M,18-25,15174
1002164,P00349942,M,36-45,15502
1002172,P00192542,M,18-25,8044
1002188,P00132842,F,18-25,11713
1002199,P00251842,M,0-17,8096
1002213,P00145042,F,26-35,11596
1002237,P00351142,F,36-45,12101
1002238,P00173742,F,26-35,15370
1002258,P00046742,F,18-25,15680
1002288,P00274242,M,0-17,11783
1002299,P00146742,F,18-25,8009
1002351,P00044442,F,26-35,15830
1002374,P00184942,M,26-35,15400
1002383,P00132642,F,26-35,7654
1002402,P00233642,M,46-50,11456
1002411,P00115142,F,36-45,15709
1002418,P00035942,F,0-17,11512
1002428,P00182142,M,46-50,15256
1002436,P00288942,M,26-35,19653
1002446,P00201442,M,18-25,15789
1002452,P00036842,M,46-50,11425
1002453,P00160942,M,26-35,7666
1002454,P00044442,M,18-25,15211
1002462,P00346342,M,36-45,8301
1002466,P00127642,M,26-35,15165
1002484,P00352442,M,46-50,15557
1002489,P00184942,F,36-45,15517
1002496,P00016042,M,51-55,11976
1002500,P00159842,M,55+,12092
1002501,P00334242,M,26-35,15617
1002519,P00146042,F,46-50,4445
1002521,P00145042,M,36-45,15624
1002523,P00110842,M,26-35,19209
1002533,P00303442,F,26-35,19662
1002537,P00177442,M,36-45,15387
1002538,P00034042,M,55+,15693
1002544,P00182142,M,46-50,15508
1002566,P00127642,M,36-45,15714
1002576,P00242742,M,18-25,11373
1002595,P00036842,M,18-25,19334
1002599,P00114942,M,26-35,19691
1002611,P00173842,M,26-35,4457
1002630,P00010742,F,18-25,15864
1002638,P00112542,M,26-35,15386
1002663,P00237542,F,26-35,19223
1002664,P00113142,M,36-45,15280
1002665,P00321342,M,36-45,15696
1002681,P00221442,F,26-35,15780
1002689,P00110942,M,26-35,19548
1002691,P00147742,M,18-25,15254
1002714,P00145042,M,18-25,15488
1002737,P00080342,M,26-35,19468
1002743,P00147942,M,26-35,18952
1002748,P00233942,M,26-35,4375
1002750,P00127942,F,26-35,11600
1002761,P00127242,M,36-45,11773
1002764,P00080642,M,26-35,15166
1002777,P00221442,M,18-25,15315
1002779,P00177442,M,36-45,15761
1002793,P00110742,M,36-45,19397
1002796,P00057642,M,26-35,15506
1002803,P00110842,M,26-35,11434
1002806,P00010742,M,0-17,11774
1002810,P00163242,F,0-17,15297
1002812,P00015842,M,26-35,11808
1002814,P00110742,M,36-45,19076
1002818,P00122442,M,26-35,11662
1002830,P00318742,M,36-45,11503
1002837,P00105142,M,18-25,7638
1002854,P00127642,F,18-25,4507
1002855,P00338542,M,26-35,11423
1002857,P00241342,M,26-35,11925
1002858,P00102942,F,0-17,11418
1002868,P00127642,M,36-45,11467
1002872,P00237542,M,26-35,19634
1002873,P00145042,F,18-25,15366
1002883,P00249542,M,18-25,4183
1002886,P00062842,M,18-25,15873
1002894,P00110942,M,18-25,19174
1002895,P00016042,M,26-35,7904
1002896,P00010742,M,18-25,19406
1002901,P00111142,M,26-35,15428
1002903,P00019942,M,26-35,15503
1002905,P00346142,M,36-45,4383
1002918,P00208742,M,26-35,15544
1002926,P00334242,F,18-25,19374
1002931,P00062842,M,18-25,15610
1002934,P00105142,F,36-45,11997
1002938,P00129342,F,26-35,15236
1002939,P00270942,F,26-35,12035
1002952,P00114942,M,26-35,15363
1002956,P00073842,M,26-35,15528
1002959,P00173842,M,36-45,15576
1002996,P00182142,M,18-25,15547
1003001,P00010742,M,18-25,19328
1003003,P00242742,M,18-25,15408
1003011,P00355142,M,26-35,15209
1003018,P00184942,M,36-45,15311
1003020,P00110742,F,36-45,15463
1003027,P00016542,M,18-25,11529
1003051,P00237542,M,18-25,19022
1003073,P00346142,M,26-35,15729
1003077,P00165442,M,18-25,15532
1003082,P00237542,F,36-45,15418
1003087,P00355142,F,0-17,19390
1003097,P00221942,F,26-35,4484
1003100,P00044442,F,26-35,15465
1003113,P00057942,M,26-35,11613
1003118,P00029542,M,26-35,12104
1003121,P00046742,M,26-35,19532
1003123,P00025442,M,26-35,19114
1003128,P00142942,M,18-25,11375
1003129,P00037142,M,26-35,12071
1003158,P00244042,M,26-35,8335
1003159,P00242742,F,26-35,15391
1003180,P00112542,M,26-35,11994
1003191,P00358442,M,26-35,15881
1003195,P00253142,M,18-25,11684
1003199,P00130742,M,18-25,15891
1003200,P00125942,F,26-35,15426
1003205,P00010742,F,36-45,19005
1003208,P00112542,M,26-35,15411
1003234,P00277942,F,0-17,7973
1003240,P00044442,M,18-25,11371
1003248,P00080342,F,26-35,11866
1003272,P00338442,M,36-45,15400
1003280,P00057642,M,26-35,15199
1003285,P00182142,M,26-35,19159
1003292,P00241542,F,51-55,15325
1003295,P00184942,M,18-25,18970
1003299,P00010742,F,26-35,19094
1003300,P00034042,M,36-45,15449
1003322,P00080342,F,18-25,19408
1003327,P00244142,M,18-25,3811
1003331,P00222942,F,26-35,8060
1003341,P00334242,M,26-35,12055
1003343,P00243942,F,18-25,19345
1003349,P00110742,F,18-25,15198
1003358,P00110842,F,26-35,19007
1003361,P00090942,M,26-35,12038
1003386,P00355142,M,18-25,15414
1003394,P00114942,M,36-45,19535
1003396,P00016042,M,26-35,15428
1003397,P00025442,M,26-35,19098
1003401,P00102942,M,36-45,7645
1003405,P00110942,M,36-45,19402
1003413,P00237542,F,26-35,19129
1003422,P00037842,M,26-35,7706
1003426,P00329542,M,26-35,15623
1003434,P00088042,M,18-25,11775
1003435,P00110742,M,46-50,19159
1003442,P00073842,M,18-25,11597
1003447,P00010742,M,26-35,19261
1003449,P00114342,M,26-35,15542
1003450,P00145042,M,26-35,11781
1003462,P0097342,F,26-35,4021
1003491,P0097242,M,26-35,15854
1003503,P00147942,M,18-25,15522
1003504,P00062842,M,18-25,15499
1003521,P00193542,M,26-35,15317
1003545,P00121342,M,36-45,15451
1003546,P0097242,M,26-35,15485
1003550,P00145042,M,26-35,12115
1003562,P00111142,F,26-35,19606
1003588,P00036842,M,26-35,11483
1003594,P00177542,M,0-17,15690
1003601,P00025442,F,36-45,19085
1003610,P00037142,M,18-25,19392
1003621,P00184042,M,18-25,19356
1003625,P00046742,M,18-25,19454
1003626,P00073842,M,26-35,19061
1003630,P00046742,M,18-25,15289
1003641,P00112142,M,26-35,11859
1003642,P00113142,F,26-35,11915
1003648,P00221742,M,18-25,11487
1003652,P00242742,M,26-35,11519
1003655,P00192542,F,26-35,11471
1003663,P00080342,F,36-45,8139
1003673,P00155442,M,26-35,15467
1003675,P00057642,M,36-45,15769
1003681,P00223542,M,26-35,7879
1003688,P00217442,M,18-25,19215
1003690,P00015542,M,18-25,12099
1003697,P00229742,M,26-35,18977
1003698,P00278942,M,26-35,15355
1003700,P00114342,M,26-35,7646
1003701,P00142142,M,36-45,12029
1003715,P00057642,M,18-25,19702
1003724,P00090942,M,36-45,15831
1003727,P00216142,M,36-45,15374
1003751,P00184942,F,36-45,19141
1003752,P00114342,F,18-25,7742
1003756,P00110742,M,18-25,19203
1003757,P00110742,M,26-35,19106
1003768,P00128942,M,26-35,15703
1003769,P00347542,M,26-35,7860
1003771,P00217442,M,26-35,15648
1003773,P00015842,M,36-45,15248
1003777,P00114942,M,18-25,12037
1003782,P00355142,F,26-35,15849
1003794,P00010742,F,18-25,18987
1003801,P00122442,M,18-25,19290
1003804,P00059642,M,26-35,15481
1003807,P00006942,F,36-45,19300
1003812,P00110742,M,36-45,15635
1003819,P00145042,M,26-35,15650
1003823,P00000642,M,55+,19647
1003825,P00113142,M,18-25,19694
1003829,P00173342,F,26-35,15591
1003833,P00289242,M,26-35,11833
1003834,P00221842,M,18-25,19113
1003835,P00354042,M,26-35,15233
1003836,P00280842,F,51-55,19050
1003842,P00105142,F,36-45,11636
1003843,P00127242,F,0-17,8086
1003847,P00114342,M,26-35,11974
1003850,P00332242,M,18-25,11738
1003878,P00182242,M,36-45,11563
1003896,P00169742,M,36-45,11903
1003913,P00187842,M,18-25,19042
1003922,P00110842,M,18-25,11538
1003934,P00242742,M,26-35,11548
1003942,P00054242,M,18-25,15856
1003945,P00293842,F,46-50,11463
1003946,P00044442,F,26-35,19616
1003957,P00223542,M,36-45,19697
1003975,P00115142,F,26-35,15305
1003976,P00112142,F,26-35,19472
1003983,P00102942,M,26-35,11598
1003988,P00037142,F,26-35,15494
1003992,P00184942,M,26-35,15833
1003993,P00206442,M,26-35,11891
1003999,P00049442,M,36-45,15568
1004000,P00105342,M,36-45,15198
1004016,P00105342,M,51-55,11856
1004032,P00355142,M,26-35,19193
1004033,P00351342,M,26-35,15303
1004041,P00127642,M,18-25,19681
1004043,P00332242,F,26-35,15242
1004048,P00110742,F,36-45,15692
1004050,P00177542,M,36-45,19344
1004052,P00237542,M,26-35,19487
1004053,P00062842,M,26-35,11778
1004054,P00025442,M,36-45,15534
1004056,P00184942,M,0-17,19416
1004072,P00184442,M,51-55,11805
1004086,P00046742,F,0-17,15527
1004107,P00010742,F,26-35,15229
1004109,P00346142,M,36-45,15358
1004115,P00246142,M,26-35,15386
1004117,P00048042,M,18-25,11655
1004121,P00146042,M,46-50,3808
1004126,P00112542,M,26-35,15907
1004140,P00184942,M,26-35,19383
1004141,P00216142,M,36-45,11517
1004150,P00118442,M,26-35,15187
1004156,P00273742,M,55+,15772
1004162,P00110742,F,26-35,12035
1004167,P00119642,M,26-35,19651
1004183,P00182342,M,26-35,4372
1004213,P00128942,M,36-45,15376
1004217,P00110842,M,18-25,19444
1004234,P00121342,F,46-50,15642
1004238,P00286742,M,36-45,11510
1004252,P00165442,F,36-45,11669
1004253,P00273742,M,46-50,15408
1004258,P00329542,M,26-35,15313
1004268,P00090942,F,46-50,19168
1004271,P00118642,M,36-45,8180
1004272,P00112142,M,46-50,15190
1004279,P00059642,M,26-35,15851
1004284,P00351342,M,51-55,11872
1004285,P00349942,M,36-45,19705
1004303,P00334242,M,26-35,15865
1004307,P00237542,M,26-35,19334
1004311,P00233442,M,51-55,11969
1004317,P00266642,F,36-45,15365
1004318,P00080342,M,26-35,19642
1004322,P00103042,F,51-55,19589
1004327,P00147942,M,36-45,19617
1004335,P00233342,M,36-45,15698
1004345,P00036742,F,26-35,15360
1004352,P00155442,M,18-25,11386
1004354,P00182142,M,36-45,15378
1004362,P00015842,M,26-35,7715
1004368,P00216142,M,18-25,11554
1004369,P00114942,M,51-55,15418
1004374,P00177542,M,18-25,19593
1004375,P00113142,F,26-35,11678
1004379,P00270942,M,26-35,19191
1004386,P00130742,M,26-35,15525
1004387,P00025442,F,18-25,11753
1004390,P00029542,M,26-35,11416
1004404,P00002142,M,26-35,11705
1004415,P00273742,M,18-25,15246
1004425,P00182342,M,36-45,11774
1004437,P00237242,F,36-45,4214
1004455,P00110842,M,36-45,19179
1004458,P00286742,F,26-35,11398
1004462,P00251642,F,26-35,7608
1004473,P00270542,M,36-45,18994
1004480,P00112142,M,26-35,11931
1004483,P00270542,F,26-35,4000
1004488,P00113342,M,36-45,11706
1004489,P00110942,M,18-25,19032
1004490,P00025442,M,36-45,15701
1004506,P00110842,M,51-55,15541
1004521,P00233942,M,36-45,15907
1004535,P00053942,M,18-25,15530
1004541,P00206442,M,0-17,11790
1004594,P00334242,M,36-45,3971
1004596,P00010742,F,18-25,15862
1004602,P00121342,M,36-45,15720
1004607,P00059642,M,26-35,7949
1004609,P00146042,F,26-35,15236
1004610,P00242742,F,26-35,3826
1004626,P00128742,M,26-35,7820
1004633,P00170342,M,0-17,15328
1004635,P00318742,M,18-25,15227
1004639,P00145042,M,36-45,15751
1004646,P00025442,F,26-35,15605
1004656,P00304242,M,26-35,19030
1004708,P00237542,M,26-35,15213
1004710,P00025442,F,36-45,15868
1004715,P00318742,M,26-35,15463
1004722,P00248942,M,36-45,15594
1004728,P00111142,M,26-35,15374
1004748,P00036842,M,46-50,15353
1004788,P00243942,M,36-45,11795
1004804,P00352942,F,36-45,11951
1004810,P00057642,M,18-25,11376
1004814,P00322142,M,18-25,15216
1004819,P00182142,M,36-45,19612
1004829,P00260442,M,26-35,7768
1004837,P00352742,M,26-35,7769
1004877,P00121342,M,26-35,7669
1004884,P00059642,M,36-45,15851
1004888,P00110742,F,55+,11667
1004895,P00237542,F,26-35,12065
1004897,P00154042,M,36-45,7774
1004909,P00348842,F,36-45,8222
1004927,P00346342,M,46-50,11820
1004933,P00145042,M,26-35,7849
1004940,P00346342,F,51-55,15350
1004953,P00242742,M,36-45,15183
1004962,P00034442,M,26-35,15890
1004977,P00046742,M,26-35,11428
1004980,P00128942,M,26-35,15781
1004994,P00192542,M,46-50,7970
1005000,P00042142,M,26-35,15360
1005005,P00266642,M,46-50,11691
1005011,P00112542,M,18-25,15210
1005017,P00025442,M,36-45,19223
1005031,P00110842,F,26-35,19085
1005038,P00113242,M,26-35,19506
1005054,P00338442,M,36-45,12041
1005063,P00119642,F,0-17,19621
1005071,P00346942,F,26-35,15223
1005074,P00037142,M,0-17,3908
1005084,P00127942,M,18-25,4393
1005096,P00042942,M,26-35,4421
1005099,P00016042,M,18-25,15766
1005107,P00019342,F,46-50,11651
1005112,P00105142,M,36-45,11549
1005118,P00015542,M,0-17,11894
1005126,P00130742,M,26-35,15691
1005131,P00046742,F,26-35,15224
1005134,P00128942,M,26-35,8095
1005136,P00305142,M,26-35,11479
1005138,P00037142,M,26-35,15216
1005140,P00329542,M,26-35,12119
1005153,P00182142,M,26-35,15616
1005155,P00037142,M,26-35,11582
1005170,P00334242,M,18-25,15495
1005172,P00253142,F,36-45,11962
1005198,P00249542,F,18-25,15192
1005217,P00334242,M,26-35,15314
1005220,P00334042,M,26-35,18994
1005222,P00127642,M,26-35,15659
1005226,P00221442,M,36-45,11590
1005263,P00345642,M,36-45,8137
1005264,P00044442,M,18-25,19257
1005269,P00121342,M,18-25,19126
1005277,P00346142,M,26-35,11749
1005278,P00255942,F,26-35,19224
1005306,P00255942,F,26-35,19552
1005319,P00062842,M,18-25,15262
1005329,P00249742,F,26-35,3900
1005348,P00262242,M,18-25,11725
1005359,P00113242,M,18-25,19315
1005403,P00242742,M,0-17,19479
1005413,P00145042,M,36-45,11839
1005428,P00184442,F,26-35,19377
1005436,P00037142,M,18-25,15492
1005443,P00345642,M,26-35,12041
1005466,P00034042,M,26-35,11708
1005483,P00045342,F,26-35,11656
1005493,P00187842,M,36-45,7898
1005522,P00145042,M,26-35,15783
1005524,P00332242,F,0-17,8059
1005530,P00036842,F,18-25,8249
1005550,P00313842,M,36-45,15261
1005554,P00127642,M,26-35,11422
1005555,P00237542,M,0-17,19169
1005558,P00144642,M,0-17,19305
1005570,P00010742,M,26-35,19427
1005574,P00025442,M,26-35,19652
1005580,P00140742,M,46-50,15816
1005595,P00201442,M,26-35,11406
1005596,P00114942,M,36-45,19252
1005618,P00010942,F,18-25,15712
1005626,P00340342,M,55+,15809
1005628,P00184942,M,18-25,11567
1005630,P00010742,M,36-45,19386
1005645,P00303342,M,26-35,15476
1005649,P00010942,F,18-25,12122
1005653,P00110842,M,51-55,15345
1005663,P00221042,F,36-45,11988
1005670,P00040742,M,18-25,11671
1005674,P00002142,M,36-45,19066
1005682,P00080342,M,18-25,19251
1005687,P00307542,F,0-17,15857
1005688,P00237542,F,18-25,19640
1005689,P00201442,M,26-35,19089
1005697,P00053942,M,26-35,15732
1005698,P00112142,M,36-45,15865
1005702,P00278942,M,18-25,15548
1005708,P00339942,M,36-45,11506
1005709,P00120042,M,18-25,19544
1005712,P00025442,M,36-45,19686
1005714,P00345642,M,36-45,11641
1005733,P00288942,M,26-35,19030
1005740,P00073842,M,26-35,8202
1005746,P00110842,M,18-25,15553
1005755,P00110742,F,36-45,11939
1005767,P00028042,M,26-35,11455
1005780,P00002142,M,18-25,15736
1005787,P00080342,M,26-35,19107
1005801,P00127442,M,26-35,15405
1005811,P00110742,M,18-25,15637
1005815,P00329542,M,26-35,15891
1005823,P00057942,M,26-35,15244
1005824,P00046742,M,18-25,11731
1005842,P00113142,M,26-35,11476
1005847,P00127442,F,18-25,19629
1005857,P00046742,F,46-50,19602
1005858,P00121342,M,26-35,15485
1005868,P00121342,M,36-45,19089
1005871,P00242742,F,26-35,11411
1005873,P00173942,M,18-25,15263
1005874,P00242742,M,26-35,11490
1005881,P00112142,M,36-45,11920
1005888,P00288942,M,26-35,15855
1005905,P00233942,F,36-45,11752
1005908,P00112642,M,26-35,19300
1005910,P00110742,F,46-50,11795
1005948,P00274042,M,55+,15801
1005956,P00114942,F,18-25,15730
1005964,P00217442,M,18-25,15913
1005977,P00025442,M,36-45,15655
1005978,P00192542,M,36-45,3940
1005982,P00090942,M,36-45,15258
1006025,P00037142,F,26-35,15865
1006040,P00184042,M,26-35,19153
1000189,P00128142,M,18-25,15609
1000247,P00113342,M,26-35,15241
1000312,P00025442,F,51-55,19460
1000369,P00182142,M,36-45,11889
1000410,P00249542,F,26-35,11950
1000441,P00237542,M,36-45,19198
1000546,P00046742,F,26-35,4207
1000547,P00112542,M,36-45,19406
1000555,P00351342,M,18-25,11390
1000587,P00253142,M,26-35,11767
1000616,P00355142,M,26-35,11594
1000655,P00130742,F,26-35,8121
1000776,P00304542,F,26-35,4184
1000842,P00334242,F,18-25,15166
1000848,P00140742,M,26-35,19557
1000856,P00173742,F,46-50,19284
1000898,P00110942,M,26-35,19318
1001002,P00046742,M,51-55,12023
1001065,P00157642,F,26-35,7949
1001144,P00046742,M,26-35,15201
1001247,P00358442,M,36-45,15849
1001254,P00112142,F,18-25,19570
1001352,P00177442,M,36-45,15254
1001537,P00274142,M,18-25,15550
1001563,P00347642,F,0-17,4261
1001684,P00332242,M,18-25,11635
1001686,P00046742,M,36-45,11800
1001701,P00000642,F,26-35,19283
1001716,P00140742,M,26-35,19125
1001750,P00351342,M,51-55,15455
1001806,P00036842,M,18-25,19377
1001828,P00242742,M,18-25,15278
1001831,P00249542,M,18-25,11583
1001833,P00036842,M,18-25,7825
1001865,P00110742,F,18-25,19342
1001916,P00208742,M,46-50,7925
1001935,P00322142,M,0-17,15320
1002048,P00145042,M,51-55,15807
1002058,P00145042,F,55+,15233
1002147,P00248942,F,18-25,15446
1002168,P00251942,M,0-17,19300
1002176,P00057942,M,0-17,15874
1002192,P00140742,F,26-35,15488
1002285,P00046742,F,0-17,11901
1002316,P00266642,M,36-45,15646
1002358,P00267542,F,55+,15887
1002386,P00270942,F,26-35,15395
1002430,P00025442,M,26-35,19083
1002461,P00001042,M,18-25,19647
1002469,P00010742,M,26-35,12117
1002637,P00355142,F,36-45,15546
1002670,P00182142,M,36-45,11569
1002706,P00110742,F,26-35,15827
1002710,P00332242,M,36-45,15201
1002767,P00112142,M,26-35,11848
1002802,P00233542,M,36-45,11471
1002832,P00110742,M,26-35,19448
1002893,P00025442,M,26-35,19199
1002898,P00073842,M,18-25,15282
1002924,P00242742,F,18-25,15908
1002973,P00334242,F,18-25,19010
1002979,P00057942,M,36-45,4147
1003002,P00182142,M,46-50,11833
1003050,P00249542,M,36-45,8219
1003109,P00355142,F,26-35,15451
1003216,P00019342,M,36-45,12086
1003229,P00351142,F,55+,11511
1003247,P00090942,M,36-45,15507
1003294,P00184942,M,18-25,19553
1003402,P00184042,M,36-45,19065
1003460,P00184942,M,0-17,15720
1003466,P00113242,M,26-35,19323
1003485,P00088042,M,26-35,19707
1003492,P00080342,M,36-45,15804
1003569,P00112142,F,18-25,15880
1003629,P00308542,F,51-55,7902
1003631,P00010742,M,18-25,19250
1003728,P00262242,M,18-25,11701
1003735,P00182342,M,26-35,7742
1003766,P00128142,F,18-25,12044
1003775,P00110842,M,36-45,19359
1003776,P00182142,F,26-35,15868
